Region_x,Quarter_x,Country_x,New_Cases,New_Deaths,ICU_Patients,Hosp_Patients,People_Fully_Vaccinated,Extreme_Poverty,BU_ID,Country_y,Region_y,Quarter_y,SKU_NUMBER,SKU_AGE,Category,Revenue,Margin,Revenue_Rng
APJ,FY22Q3,Palau,8.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,580-AISY,3,KEYBOARD,977053.02,284158.64,Rev > 1m
APJ,FY22Q3,Papua New Guinea,11435.0,175.0,0.0,0.0,352286.0,0.0,11,United States,AMER,FY22Q3,580-AITB,3,KEYBOARD,260.95,50.5,Rev < 1k
APJ,FY22Q3,Philippines,1199119.0,14899.0,0.0,0.0,968084229.0,0.0,11,United States,AMER,FY22Q3,580-AITD,3,KEYBOARD,153.88,69.7,Rev < 1k
APJ,FY22Q3,Samoa,0.0,0.0,0.0,0.0,514545.0,0.0,11,United States,AMER,FY22Q3,580-AJIP,2,KEYBOARD,521629.55,235505.08,Rev > 1m
APJ,FY22Q3,Singapore,127238.0,343.0,2151.0,85418.0,383537918.0,0.0,11,United States,AMER,FY22Q3,580-AJIS,2,KEYBOARD,2076087.61,840910.28,Rev > 1m
APJ,FY22Q3,Solomon Islands,0.0,0.0,0.0,0.0,164360.0,2284.1,11,United States,AMER,FY22Q3,580-AJIU,2,KEYBOARD,42506.87,11654.509,Rev > 1m
APJ,FY22Q3,South Korea,164294.0,735.0,32630.0,0.0,1920762307.0,18.2,11,United States,AMER,FY22Q3,580-AJIX,2,KEYBOARD,2264869.07,648423.94,Rev > 1m
APJ,FY22Q3,Sri Lanka,232754.0,9326.0,0.0,0.0,767680493.0,63.7,11,United States,AMER,FY22Q3,580-AJIY,2,KEYBOARD,9040.73,2072.75,Rev > 1m
APJ,FY22Q3,Taiwan,737.0,60.0,0.0,0.0,177498192.0,0.0,11,United States,AMER,FY22Q3,580-AKBH,1,KEYBOARD,863.4,524.85,Rev < 1k
APJ,FY22Q3,Thailand,1315566.0,14391.0,0.0,0.0,1071006152.0,9.1,11,United States,AMER,FY22Q3,580-AKBM,1,KEYBOARD,55895.83,27029.57,Rev > 1m
APJ,FY22Q3,Timor,9043.0,96.0,0.0,0.0,3259107.0,2757.3,11,United States,AMER,FY22Q3,580-AKCW,1,KEYBOARD,536.82,281.58,Rev < 1k
APJ,FY22Q3,Tonga,1.0,0.0,0.0,0.0,190462.0,0.0,11,United States,AMER,FY22Q3,5D91C,5,BATTERY,5807.6,4334.66,Rev > 1m
APJ,FY22Q3,Tuvalu,0.0,0.0,0.0,0.0,17362.0,277.2,11,United States,AMER,FY22Q3,5F1R5,10,BATTERY,1232.91,992.79,Rev > 1m
APJ,FY22Q3,Vanuatu,2.0,0.0,0.0,0.0,125867.0,1201.2,11,United States,AMER,FY22Q3,5GW8N,3,MANUALS,0.13,-1.483,Rev < 1k
APJ,FY22Q3,Vietnam,769254.0,20805.0,0.0,0.0,525415652.0,182.0,11,United States,AMER,FY22Q3,5JT8G,5,BATTERY,389.36,310.92,Rev < 1k
APJ,FY22Q4,Afghanistan,4867.0,134.0,0.0,0.0,37645779.0,0.0,11,United States,AMER,FY22Q3,5JV3N,8,ACCESSORIES,71.88,46.33,Rev < 1k
APJ,FY22Q4,Australia,4031.0,0.0,151.0,754.0,19553057.0,0.5,11,United States,AMER,FY22Q3,5K9CP,7,BATTERY,171.58,165.84,Rev < 1k
APJ,FY22Q4,Bangladesh,193609.0,454.0,0.0,0.0,1770005361.0,1346.8,11,United States,AMER,FY22Q3,62MJV,7,BATTERY,2306.46,1764.3,Rev > 1m
APJ,FY22Q4,Bhutan,1809.0,1.0,0.0,0.0,4527455.0,136.5,11,United States,AMER,FY22Q3,70N2F,2,BATTERY,13339.13,8339.57,Rev > 1m
APJ,FY22Q4,Brunei,3356.0,12.0,0.0,0.0,15679164.0,0.0,11,United States,AMER,FY22Q3,725-BBEY,5,ACCESSORIES,303.02,51.56,Rev < 1k
APJ,FY22Q4,Cambodia,2867.0,242.0,0.0,0.0,1186271706.0,0.0,11,United States,AMER,FY22Q3,750-ABBQ,5,POWER SUPPLY,3064.82,1462.26,Rev > 1m
APJ,FY22Q4,China,8854.0,0.0,0.0,0.0,17512430000.0,63.7,11,United States,AMER,FY22Q3,750-ABBR,5,POWER SUPPLY,2145.16,968.71,Rev > 1m
APJ,FY22Q4,Cook Islands,1.0,0.0,0.0,0.0,49464.0,0.0,11,United States,AMER,FY22Q3,750-ABBU,5,ACCESSORIES,2421.84,995.96,Rev > 1m
APJ,FY22Q4,Fiji,10232.0,124.0,0.0,0.0,7108345.0,127.4,11,United States,AMER,FY22Q3,750-ABBW,5,ACCESSORIES,7230.39,2954.24,Rev > 1m
APJ,FY22Q4,Hong Kong,1563.0,0.0,0.0,0.0,417933042.0,0.0,11,United States,AMER,FY22Q3,750-ABDF,5,ACCESSORIES,3053.8,1967.08,Rev > 1m
APJ,FY22Q4,India,6597771.0,35458.0,0.0,0.0,46798372949.0,1929.2,11,United States,AMER,FY22Q3,750-ABFY,4,ACCESSORIES,573.84,210.81,Rev < 1k
APJ,FY22Q4,Indonesia,75960.0,907.0,0.0,0.0,9306988548.0,518.7,11,United States,AMER,FY22Q3,750-ABFZ,4,ACCESSORIES,39.98,13.28,Rev < 1k
APJ,FY22Q4,Japan,792973.0,442.0,3113.0,42799.0,4865617635.0,0.0,11,United States,AMER,FY22Q3,750-ABIJ,4,ACCESSORIES,392.38,159.98,Rev < 1k
APJ,FY22Q4,Kiribati,199.0,0.0,0.0,0.0,116486.0,0.0,11,United States,AMER,FY22Q3,750-ACWO,2,ACCESSORIES,511.65,227.258,Rev < 1k
APJ,FY22Q4,Laos,93953.0,477.0,0.0,0.0,10577311.0,2065.7,11,United States,AMER,FY22Q3,750-ACWP,2,ACCESSORIES,493.91,292.89,Rev < 1k
APJ,FY22Q4,Maldives,43112.0,31.0,0.0,0.0,21170660.0,0.0,11,United States,AMER,FY22Q3,829MX,3,BATTERY,6168.42,4750.02,Rev > 1m
APJ,FY22Q4,Mongolia,266230.0,382.0,0.0,0.0,151049718.0,45.5,11,United States,AMER,FY22Q3,83XPC,5,BATTERY,721.54,558.58,Rev < 1k
APJ,FY22Q4,Myanmar,36303.0,666.0,0.0,0.0,139822595.0,582.4,11,United States,AMER,FY22Q3,888JG,6,RAM/DRAM/VRAM/CACHE,1176.2,1036.2,Rev > 1m
APJ,FY22Q4,Nauru,0.0,0.0,0.0,0.0,7364.0,0.0,11,United States,AMER,FY22Q3,89GNG,2,BATTERY,628.55,388.4,Rev < 1k
APJ,FY22Q4,Nepal,132177.0,309.0,0.0,0.0,104482288.0,1365.0,11,United States,AMER,FY22Q3,8NFC7,2,BATTERY,860.32,633.76,Rev < 1k
APJ,FY22Q4,New Zealand,9861.0,24.0,0.0,0.0,335157337.0,0.0,11,United States,AMER,FY22Q3,8NWF3,6,BATTERY,99.99,88.28,Rev < 1k
APJ,FY22Q4,Pakistan,137688.0,780.0,0.0,0.0,3296385387.0,364.0,11,United States,AMER,FY22Q3,9077G,2,BATTERY,11083.83,8836.66,Rev > 1m
APJ,FY22Q4,Palau,1385.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,92NCT,7,BATTERY,93.49,80.76,Rev < 1k
APJ,FY22Q4,Papua New Guinea,7758.0,230.0,0.0,0.0,1723335.0,0.0,11,United States,AMER,FY22Q3,97PD5,7,ACCESSORIES,19.99,13.06,Rev < 1k
APJ,FY22Q4,Philippines,731559.0,11180.0,0.0,0.0,1794673314.0,0.0,11,United States,AMER,FY22Q3,9TV5X,7,BATTERY,3180.28,2487.28,Rev > 1m
APJ,FY22Q4,Samoa,26.0,0.0,0.0,0.0,975243.0,0.0,11,United States,AMER,FY22Q3,9W9MX,4,BATTERY,124369.81,103089.22,Rev > 1m
APJ,FY22Q4,Singapore,146526.0,473.0,3368.0,70203.0,417168180.0,0.0,11,United States,AMER,FY22Q3,AA827971,3,ACCESSORIES,238.0,59.68,Rev < 1k
APJ,FY22Q4,Solomon Islands,881.0,5.0,0.0,0.0,430960.0,2284.1,11,United States,AMER,FY22Q3,AB015422,2,CABLE,319.96,248.92,Rev < 1k
APJ,FY22Q4,South Korea,448483.0,3882.0,63287.0,0.0,3802517501.0,18.2,11,United States,AMER,FY22Q3,AB964394,0,CABLE,13.29,2.94,Rev < 1k
APJ,FY22Q4,Sri Lanka,68649.0,1680.0,0.0,0.0,1115722961.0,63.7,11,United States,AMER,FY22Q3,C27RW,6,BATTERY,3518.52,2876.7,Rev > 1m
APJ,FY22Q4,Taiwan,2235.0,4.0,0.0,0.0,995337887.0,0.0,11,United States,AMER,FY22Q3,C4HCW,6,BATTERY,622.54,532.24,Rev < 1k
APJ,FY22Q4,Thailand,530149.0,3056.0,0.0,0.0,3786964595.0,9.1,11,United States,AMER,FY22Q3,C5KG6,2,BATTERY,11692.37,9364.05,Rev > 1m
APJ,FY22Q4,Timor,107.0,0.0,0.0,0.0,4918112.0,2757.3,11,United States,AMER,FY22Q3,CFX97,5,BATTERY,421.26,305.7,Rev < 1k
APJ,FY22Q4,Tonga,0.0,0.0,0.0,0.0,460172.0,0.0,11,United States,AMER,FY22Q3,CYMGM,5,BATTERY,7285.73,6298.82,Rev > 1m
APJ,FY22Q4,Vanuatu,1.0,0.0,0.0,0.0,356483.0,1201.2,11,United States,AMER,FY22Q3,D4CMT,6,BATTERY,14091.6,10413.36,Rev > 1m
APJ,FY22Q4,Vietnam,1307761.0,15466.0,0.0,0.0,249992716.0,182.0,11,United States,AMER,FY22Q3,DGV24,3,BATTERY,1793.95,1363.15,Rev > 1m
APJ,FY23Q1,Afghanistan,16264.0,254.0,0.0,0.0,32851137.0,0.0,11,United States,AMER,FY22Q3,DJWGP,5,BATTERY,878.81,669.29,Rev < 1k
APJ,FY23Q1,Australia,174474.0,235.0,595.0,7631.0,82721461.0,2.5,11,United States,AMER,FY22Q3,F8CPG,2,BATTERY,3109.87,1934.28,Rev > 1m
APJ,FY23Q1,Bangladesh,188403.0,810.0,0.0,0.0,1848978601.0,828.8000000000001,11,United States,AMER,FY22Q3,FC92N,6,BATTERY,347.68,317.58,Rev < 1k
APJ,FY23Q1,Bhutan,19886.0,5.0,0.0,0.0,3440956.0,84.0,11,United States,AMER,FY22Q3,FW8KR,5,BATTERY,208156.73,178549.43,Rev > 1m
APJ,FY23Q1,Brunei,113544.0,102.0,0.0,0.0,1617642.0,0.0,11,United States,AMER,FY22Q3,FY8XM,5,BATTERY,62366.72,51245.3,Rev > 1m
APJ,FY23Q1,Cambodia,14156.0,39.0,0.0,0.0,650241573.0,0.0,11,United States,AMER,FY22Q3,G05H0,8,BATTERY,239.98,193.7,Rev < 1k
APJ,FY23Q1,China,36052.0,2.0,0.0,0.0,8654283000.0,39.2,11,United States,AMER,FY22Q3,G0KWY,2,ACCESSORIES,1.68,1.48,Rev < 1k
APJ,FY23Q1,Cook Islands,1255.0,0.0,0.0,0.0,79615.0,0.0,11,United States,AMER,FY22Q3,G1X3P,2,MANUALS,0.38,-38.26,Rev < 1k
APJ,FY23Q1,Fiji,2003.0,36.0,0.0,0.0,4956616.0,78.39999999999999,11,United States,AMER,FY22Q3,G2GHY,4,MANUALS,0.01,-0.693,Rev < 1k
APJ,FY23Q1,Hong Kong,1097724.0,6749.0,0.0,0.0,262213516.0,0.0,11,United States,AMER,FY22Q3,G8F6M,3,BATTERY,100.0,70.48,Rev < 1k
APJ,FY23Q1,India,2159791.0,27657.0,0.0,0.0,43541244333.0,1187.2,11,United States,AMER,FY22Q3,G9G8H,3,MANUALS,0.38,-4.786,Rev < 1k
APJ,FY23Q1,Indonesia,1667655.0,10075.0,0.0,0.0,7822985622.0,319.2,11,United States,AMER,FY22Q3,GDWFH,5,POWER SUPPLY,139.99,126.09,Rev < 1k
APJ,FY23Q1,Japan,3771090.0,8922.0,12820.0,179295.0,3506570965.0,0.0,11,United States,AMER,FY22Q3,GG4FM,6,BATTERY,520.15,394.2,Rev < 1k
APJ,FY23Q1,Kiribati,2865.0,13.0,0.0,0.0,151776.0,0.0,11,United States,AMER,FY22Q3,GGH4K,5,CHASSIS/COVER/PANEL/BEZEL,39.99,22.56,Rev < 1k
APJ,FY23Q1,Laos,31397.0,117.0,0.0,0.0,73833375.0,1271.2,11,United States,AMER,FY22Q3,GHXKY,4,BATTERY,2892.31,1734.86,Rev > 1m
APJ,FY23Q1,Malaysia,46155.0,117.0,0.0,0.0,51590069.0,0.2,11,United States,AMER,FY22Q3,GJD1V,2,BATTERY,7073.17,4947.73,Rev > 1m
APJ,FY23Q1,Maldives,44059.0,23.0,0.0,0.0,12233507.0,0.0,11,United States,AMER,FY22Q3,GJJYR,4,ACCESSORIES,16495.0,12675.0,Rev > 1m
APJ,FY23Q1,Mongolia,89979.0,73.0,0.0,0.0,71694142.0,28.0,11,United States,AMER,FY22Q3,GJR4K,3,ACCESSORIES,8.98,5.04,Rev < 1k
APJ,FY23Q1,Myanmar,75585.0,118.0,0.0,0.0,270013640.0,358.40000000000003,11,United States,AMER,FY22Q3,GK2X6,11,BATTERY,116.19,103.19,Rev < 1k
APJ,FY23Q1,Nauru,0.0,0.0,0.0,0.0,7674.0,0.0,11,United States,AMER,FY22Q3,GKJYK,6,ACCESSORIES,82.98,75.18,Rev < 1k
APJ,FY23Q1,Nepal,34235.0,254.0,0.0,0.0,520071819.0,840.0,11,United States,AMER,FY22Q3,GMGXF,3,ACCESSORIES,46260.0,16231.092,Rev > 1m
APJ,FY23Q1,New Zealand,571321.0,165.0,0.0,0.0,213960399.0,0.0,11,United States,AMER,FY22Q3,GV7HC,8,BATTERY,178.18,130.92,Rev < 1k
APJ,FY23Q1,Pakistan,113557.0,1121.0,0.0,0.0,1953230682.0,224.0,11,United States,AMER,FY22Q3,JJPFK,4,BATTERY,11244.22,8670.74,Rev > 1m
APJ,FY23Q1,Palau,2594.0,6.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,JT90P,5,BATTERY,8304.27,6588.92,Rev > 1m
APJ,FY23Q1,Papua New Guinea,6210.0,43.0,0.0,0.0,1688282.0,0.0,11,United States,AMER,FY22Q3,JY8D6,7,BATTERY,1534.67,1219.67,Rev > 1m
APJ,FY23Q1,Philippines,165082.0,5030.0,0.0,0.0,808061134.0,0.0,11,United States,AMER,FY22Q3,K69WH,4,BATTERY,6660.43,4288.09,Rev > 1m
APJ,FY23Q1,Samoa,767.0,0.0,0.0,0.0,391170.0,0.0,11,United States,AMER,FY22Q3,KJYFY,4,BATTERY,1621.88,1124.6,Rev > 1m
APJ,FY23Q1,Singapore,722098.0,386.0,1113.0,68981.0,252498896.0,0.0,11,United States,AMER,FY22Q3,KNM09,5,BATTERY,275.18,226.88,Rev < 1k
APJ,FY23Q1,Solomon Islands,9528.0,124.0,0.0,0.0,551471.0,1405.6,11,United States,AMER,FY22Q3,KTCCN,7,BATTERY,1418.85,1216.35,Rev > 1m
APJ,FY23Q1,South Korea,10686589.0,7905.0,36224.0,0.0,2482185263.0,11.2,11,United States,AMER,FY22Q3,KU144,15,BATTERY,9.99,-20.61,Rev < 1k
APJ,FY23Q1,Sri Lanka,52568.0,1066.0,0.0,0.0,678414868.0,39.2,11,United States,AMER,FY22Q3,KWWW4,3,BATTERY,7579.73,4123.42,Rev > 1m
APJ,FY23Q1,Taiwan,3829.0,2.0,0.0,0.0,735006030.0,0.0,11,United States,AMER,FY22Q3,M245Y,2,BATTERY,9443.1,5839.6,Rev > 1m
APJ,FY23Q1,Thailand,1079174.0,2589.0,0.0,0.0,2772838874.0,5.6000000000000005,11,United States,AMER,FY22Q3,M3KCN,1,BATTERY,5928.92,4155.099,Rev > 1m
APJ,FY23Q1,Timor,2928.0,8.0,0.0,0.0,3421569.0,1696.8,11,United States,AMER,FY22Q3,M7R96,7,BATTERY,5374.57,4132.21,Rev > 1m
APJ,FY23Q1,Tonga,4871.0,2.0,0.0,0.0,139375.0,0.0,11,United States,AMER,FY22Q3,M7T5F,9,BATTERY,2276.81,1958.75,Rev > 1m
APJ,FY23Q1,Vanuatu,1956.0,0.0,0.0,0.0,237221.0,739.1999999999999,11,United States,AMER,FY22Q3,MGCM5,1,BATTERY,1347.48,1155.51,Rev > 1m
APJ,FY23Q1,Vietnam,6543115.0,4948.0,0.0,0.0,2080130721.0,112.0,11,United States,AMER,FY22Q3,MYJ96,5,BATTERY,15814.06,13160.78,Rev > 1m
EMEA,FY21Q1,Armenia,2148.0,33.0,0.0,0.0,0.0,160.20000000000002,11,United States,AMER,FY22Q3,N2K62,3,BATTERY,115821.6,83032.92,Rev > 1m
EMEA,FY21Q1,Austria,15531.0,589.0,6377.0,26624.0,0.0,46.9,11,United States,AMER,FY22Q3,PGFX4,6,BATTERY,53980.66,42080.41,Rev > 1m
EMEA,FY21Q1,Belarus,14917.0,93.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,PGYK5,6,BATTERY,556.94,486.68,Rev < 1k
EMEA,FY21Q1,Belgium,49032.0,7703.0,41994.0,190733.0,0.0,17.6,11,United States,AMER,FY22Q3,RDRH9,7,BATTERY,180.38,138.38,Rev < 1k
EMEA,FY21Q1,Czechia,7737.0,240.0,3136.0,13450.0,0.0,0.0,11,United States,AMER,FY22Q3,RPJC3,5,BATTERY,2422.83,1705.39,Rev > 1m
EMEA,FY21Q1,Denmark,9311.0,460.0,4226.0,10822.0,0.0,18.0,11,United States,AMER,FY22Q3,RRJDX,4,BATTERY,840.31,684.61,Rev < 1k
EMEA,FY21Q1,Finland,5422.0,260.0,2376.0,7218.0,0.0,0.0,11,United States,AMER,FY22Q3,RU485,15,BATTERY,8.29,8.09,Rev < 1k
EMEA,FY21Q1,France,193044.0,24566.0,219742.0,1072256.0,0.0,0.0,11,United States,AMER,FY22Q3,T2JX4,6,BATTERY,402.56,342.36,Rev < 1k
EMEA,FY21Q1,Germany,164077.0,6767.0,89323.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,T453X,6,BATTERY,1272.5,949.6,Rev > 1m
EMEA,FY21Q1,Greece,2612.0,140.0,0.0,0.0,0.0,103.5,11,United States,AMER,FY22Q3,TP1GT,6,BATTERY,34067.99,24083.99,Rev > 1m
EMEA,FY21Q1,Hungary,2863.0,323.0,0.0,29915.0,0.0,30.0,11,United States,AMER,FY22Q3,V6VMN,6,BATTERY,1836.96,1547.16,Rev > 1m
EMEA,FY21Q1,Ireland,20833.0,1265.0,4592.0,28991.0,0.0,12.6,11,United States,AMER,FY22Q3,VT26R,9,BATTERY,174.98,128.22,Rev < 1k
EMEA,FY21Q1,Italy,207428.0,28236.0,152719.0,1334241.0,0.0,184.0,11,United States,AMER,FY22Q3,VVXTW,7,BATTERY,11108.99,9308.16,Rev > 1m
EMEA,FY21Q1,Kazakhstan,3597.0,25.0,0.0,0.0,0.0,5.0,11,United States,AMER,FY22Q3,VXGP6,9,BATTERY,959.89,824.81,Rev < 1k
EMEA,FY21Q1,Kyrgyzstan,756.0,8.0,0.0,0.0,0.0,62.99999999999999,11,United States,AMER,FY22Q3,VY9ND,7,BATTERY,549.4,460.25,Rev < 1k
EMEA,FY21Q1,Luxembourg,3802.0,94.0,1056.0,6442.0,0.0,13.6,11,United States,AMER,FY22Q3,W62W6,2,BATTERY,66335.44,41534.13,Rev > 1m
EMEA,FY21Q1,Moldova,3980.0,122.0,0.0,0.0,0.0,11.0,11,United States,AMER,FY22Q3,W9FNJ,7,BATTERY,91.29,70.29,Rev < 1k
EMEA,FY21Q1,Netherlands,40312.0,4906.0,47148.0,107551.0,0.0,0.0,11,United States,AMER,FY22Q3,WD8P8,2,BATTERY,2031.2,1144.2,Rev > 1m
EMEA,FY21Q1,Norway,7783.0,210.0,0.0,9373.0,0.0,13.4,11,United States,AMER,FY22Q3,WG6RP,8,BATTERY,109.99,88.09,Rev < 1k
EMEA,FY21Q1,Poland,13105.0,651.0,0.0,50357.0,0.0,0.0,11,United States,AMER,FY22Q3,WN0N0,3,BATTERY,3610.48,2691.95,Rev > 1m
EMEA,FY21Q1,Portugal,25351.0,1007.0,7765.0,39318.0,0.0,31.0,11,United States,AMER,FY22Q3,X49C1,5,BATTERY,2665.07,1913.93,Rev > 1m
EMEA,FY21Q1,Russia,114431.0,1169.0,0.0,0.0,0.0,9.2,11,United States,AMER,FY22Q3,XDY9K,1,BATTERY,3627.04,2941.2,Rev > 1m
EMEA,FY21Q1,Slovakia,1403.0,23.0,233.0,1996.0,0.0,39.9,11,United States,AMER,FY22Q3,XMFY3,9,BATTERY,199.98,158.22,Rev < 1k
EMEA,FY21Q1,South Africa,5951.0,116.0,0.0,0.0,0.0,1606.4999999999998,11,United States,AMER,FY22Q3,XRHWG,7,BATTERY,454.96,363.96,Rev < 1k
EMEA,FY21Q1,Spain,225250.0,24543.0,0.0,0.0,0.0,91.0,11,United States,AMER,FY22Q3,XX3T7,3,BATTERY,6840.8,5002.26,Rev > 1m
EMEA,FY21Q1,Sweden,22133.0,2885.0,16938.0,73121.0,0.0,45.5,11,United States,AMER,FY22Q3,Y3F7Y,5,BATTERY,92457.28,79745.29,Rev > 1m
EMEA,FY21Q1,Switzerland,29705.0,1679.0,11643.0,39452.0,0.0,0.0,11,United States,AMER,FY22Q3,YGR2V,8,BATTERY,549.95,465.7,Rev < 1k
EMEA,FY21Q1,Tajikistan,15.0,0.0,0.0,0.0,0.0,4.8,11,United States,AMER,FY22Q3,YM9KC,3,BATTERY,3321.96,2385.72,Rev > 1m
EMEA,FY21Q1,Turkey,122392.0,3258.0,0.0,0.0,0.0,10.4,707,Canada,AMER,FY22Q3,1P6KD,7,BATTERY,1223.7191,1190.899,Rev > 1m
EMEA,FY21Q1,United Kingdom,182807.0,27417.0,83981.0,618827.0,0.0,18.4,707,Canada,AMER,FY22Q3,1VX1H,4,BATTERY,8025.5165,6288.6406,Rev > 1m
EMEA,FY21Q2,Armenia,36402.0,705.0,0.0,0.0,0.0,163.8,707,Canada,AMER,FY22Q3,203-BBGT,7,KEYBOARD,54784.0122,17808.7639,Rev > 1m
EMEA,FY21Q2,Austria,5599.0,130.0,2478.0,12060.0,0.0,63.7,707,Canada,AMER,FY22Q3,203-BBIO,6,ACCESSORIES,190.2458,24.2458,Rev < 1k
EMEA,FY21Q2,Belarus,52891.0,466.0,0.0,0.0,0.0,0.0,707,Canada,AMER,FY22Q3,262-BBBD,3,NETWORKING CARDS,79.2149,55.3349,Rev < 1k
EMEA,FY21Q2,Belgium,19719.0,2138.0,14613.0,72660.0,0.0,18.2,707,Canada,AMER,FY22Q3,310-6682,17,MANUALS,12.6804,11.3904,Rev < 1k
EMEA,FY21Q2,Czechia,8837.0,152.0,1501.0,8714.0,0.0,0.0,707,Canada,AMER,FY22Q3,310-6683,17,MANUALS,38.0412,35.6504,Rev < 1k
EMEA,FY21Q2,Denmark,4478.0,161.0,1494.0,6199.0,0.0,18.2,707,Canada,AMER,FY22Q3,325-BDCC,4,NETWORKING CARDS,107.6049,76.5078,Rev < 1k
EMEA,FY21Q2,Finland,2045.0,52.0,997.0,4799.0,0.0,0.0,707,Canada,AMER,FY22Q3,325-BDDV,4,NETWORKING CARDS,133.1719,96.1219,Rev < 1k
EMEA,FY21Q2,France,62562.0,6013.0,105777.0,1122920.0,0.0,0.0,707,Canada,AMER,FY22Q3,325-BDDW,4,NETWORKING CARDS,352.268,155.018,Rev < 1k
EMEA,FY21Q2,Germany,46322.0,2412.0,60069.0,0.0,0.0,0.0,707,Canada,AMER,FY22Q3,325-BDDZ,4,NETWORKING CARDS,47.6447,36.9374,Rev < 1k
EMEA,FY21Q2,Greece,1865.0,66.0,0.0,0.0,0.0,136.5,707,Canada,AMER,FY22Q3,325-BDKP,3,CHASSIS/COVER/PANEL/BEZEL,160.0,36.4,Rev < 1k
EMEA,FY21Q2,Hungary,1642.0,273.0,0.0,30167.0,0.0,45.5,707,Canada,AMER,FY22Q3,330-5835,13,Enterprise Server HW,24.0919,16.9519,Rev < 1k
EMEA,FY21Q2,Ireland,5232.0,507.0,2748.0,15671.0,0.0,18.2,707,Canada,AMER,FY22Q3,330-8105,13,POWER SUPPLY,332.2599,213.4099,Rev < 1k
EMEA,FY21Q2,Italy,40257.0,6936.0,33797.0,498464.0,0.0,182.0,707,Canada,AMER,FY22Q3,331-5817,11,Power Peripherals Fulfilled,2965.0665,2245.0941,Rev > 1m
EMEA,FY21Q2,Kazakhstan,86770.0,768.0,0.0,0.0,0.0,9.1,707,Canada,AMER,FY22Q3,331-7957,10,Power Peripherals Fulfilled,943.9489,741.9967,Rev < 1k
EMEA,FY21Q2,Kyrgyzstan,35049.0,1370.0,0.0,0.0,0.0,127.4,707,Canada,AMER,FY22Q3,331-8833,10,Power Peripherals Fulfilled,2649.9916,1981.547,Rev > 1m
EMEA,FY21Q2,Luxembourg,2893.0,22.0,512.0,3560.0,0.0,18.2,707,Canada,AMER,FY22Q3,331-9319,10,Power Peripherals Fulfilled,959.7044,528.8215,Rev < 1k
EMEA,FY21Q2,Moldova,20753.0,656.0,0.0,0.0,0.0,18.2,707,Canada,AMER,FY22Q3,332-1432,9,Power Peripherals Fulfilled,2516.1049,1544.6019,Rev > 1m
EMEA,FY21Q2,Netherlands,14548.0,1279.0,14403.0,41048.0,0.0,0.0,707,Canada,AMER,FY22Q3,332-1827,9,Power Peripherals Fulfilled,3778.2592,2765.4999,Rev > 1m
EMEA,FY21Q2,Norway,1457.0,45.0,0.0,2242.0,0.0,18.2,707,Canada,AMER,FY22Q3,332-1829,9,Power Peripherals Fulfilled,7250.9414,5148.9448,Rev > 1m
EMEA,FY21Q2,Poland,32583.0,1065.0,0.0,181226.0,0.0,0.0,707,Canada,AMER,FY22Q3,332-1831,9,Power Peripherals Fulfilled,12632.3955,8530.1753,Rev > 1m
EMEA,FY21Q2,Portugal,25882.0,728.0,7027.0,47149.0,0.0,45.5,707,Canada,AMER,FY22Q3,332-1833,9,Power Peripherals Fulfilled,4363.0867,2978.3576,Rev > 1m
EMEA,FY21Q2,Russia,724030.0,12770.0,0.0,0.0,0.0,9.1,707,Canada,AMER,FY22Q3,389-DSDH,3,ACCESSORIES,2656.4631,529.1631,Rev > 1m
EMEA,FY21Q2,Slovakia,889.0,6.0,192.0,1234.0,0.0,63.7,707,Canada,AMER,FY22Q3,39DY5,5,BATTERY,3425.5895,2808.2262,Rev > 1m
EMEA,FY21Q2,South Africa,487232.0,7889.0,0.0,0.0,0.0,1719.9,707,Canada,AMER,FY22Q3,400-ACLE,9,HD,291.8001,146.9601,Rev < 1k
EMEA,FY21Q2,Spain,73678.0,4641.0,0.0,0.0,0.0,91.0,707,Canada,AMER,FY22Q3,400-AEMC,8,HD,300.9204,156.0804,Rev < 1k
EMEA,FY21Q2,Sweden,54943.0,3090.0,21751.0,110211.0,0.0,45.5,707,Canada,AMER,FY22Q3,400-APYM,6,HD,2093.5913,883.074,Rev > 1m
EMEA,FY21Q2,Switzerland,5527.0,148.0,3745.0,14099.0,0.0,0.0,707,Canada,AMER,FY22Q3,400-AXZW,4,HD,773.5843,366.7543,Rev < 1k
EMEA,FY21Q2,Tajikistan,7351.0,60.0,0.0,0.0,0.0,436.8,707,Canada,AMER,FY22Q3,400-AYLK,4,HD,87.2244,51.7544,Rev < 1k
EMEA,FY21Q2,Turkey,108481.0,2433.0,0.0,0.0,0.0,18.2,707,Canada,AMER,FY22Q3,400-AYTC,4,HD,2012.0931,948.2915,Rev > 1m
EMEA,FY21Q2,United Kingdom,120957.0,13819.0,54699.0,528226.0,0.0,18.2,707,Canada,AMER,FY22Q3,400-AYTD,4,HD,2020.7291,766.3474,Rev > 1m
